"","DIVEID","SPECIES","SIZE_","COUNT","biomass_g","PROJECTEDLENGTH","BIOGM2","ABUNM2","FAMILY","TAXONNAME","TROPHIC_MONREP","REGION","ISLAND","REEF_ZONE","OBS_YEAR","DEPTH"
"154",200009271,"TROB",63,1,887.3215901838,2296.55423042,0.0386370841337165,4.35434960234803e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,14.564622116
"155",200009272,"NONE",0,0,0,2504.64610916,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Lagoon",2000,11.06227789
"156",200009273,"APVI",63,1,2645.30145365224,2212.56355647,0.119558213182931,4.51964417960239e-05,"Lutjanidae","Aprion virescens","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,10.256530855
"157",200009273,"CAIG",63,5,18478.584738615,2212.56355647,0.835166279611709,0.000225982208980119,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,10.256530855
"158",200009273,"NONE",0,0,0,2212.56355647,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,10.256530855
"159",200009274,"NONE",0,0,0,1804.71079768,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,12.25591116
"160",200009274,"CASP",63,2,6609.2105419668,1804.71079768,0.366219925678015,0.000110821080173679,"Carangidae","Caranx sp","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,12.25591116
"161",200009274,"SNAP",63,1,4220.52644224181,1804.71079768,0.233861649615407,5.54105400868396e-05,"Lutjanidae","Lutjanidae","SECONDARY","NWHI","Pearl & Hermes","Forereef",2000,12.25591116
"162",200009274,"CAIG",63,5,18478.584738615,1804.71079768,1.02390836040709,0.000277052700434198,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,12.25591116
"163",200009275,"SHAR",63,1,1342.58309268775,2675.8413232,0.0501742416879255,3.737142375857e-05,"Carcharhinidae","Carcharhinidae","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,11.956058979
"164",200009275,"CAAB",63,1,1558.95487979095,2675.8413232,0.0582603634331582,3.737142375857e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,11.956058979
"165",200009275,"NONE",0,0,0,2675.8413232,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,11.956058979
"166",200009275,"CAIG",63,25,92392.923693075,2675.8413232,3.45285510362713,0.000934285593964251,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,11.956058979
"167",200009275,"TROB",63,1,887.3215901838,2675.8413232,0.033160471156887,3.737142375857e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,11.956058979
"168",200009281,"NONE",0,0,0,2626.9428504,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Lisianski","Forereef",2000,7.574666642
"169",200009282,"CAIG",63,6,22174.301686338,2331.18335998,0.951203670505277,0.000257380011499888,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Lisianski","Forereef",2000,15.380764866
"170",200009282,"TROB",63,2,1774.6431803676,2331.18335998,0.0761262803618685,8.57933371666293e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","NWHI","Lisianski","Forereef",2000,15.380764866
"171",200009282,"NONE",0,0,0,2331.18335998,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Lisianski","Forereef",2000,15.380764866
"172",200009283,"CAIG",63,2,7391.433895446,2238.87490816,0.330140548206,8.93305826382092e-05,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Lisianski","Forereef",2000,9.071566821
"173",200009283,"NONE",0,0,0,2238.87490816,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Lisianski","Forereef",2000,9.071566821
"174",200009284,"CASP",63,1,3304.6052709834,1951.89960412,0.169302010411199,5.12321431844771e-05,"Carangidae","Caranx sp","PISCIVORE","NWHI","Lisianski","Forereef",2000,10.742383291
"175",200009284,"NONE",0,0,0,1951.89960412,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Lisianski","Forereef",2000,10.742383291
"176",200009291,"NONE",0,0,0,2369.55246325,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Lisianski","Forereef",2000,10.48123331
"177",200009292,"NONE",0,0,0,2490.23513593,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Lisianski","Forereef",2000,13.694422341
"178",200009292,"CAIG",63,10,36957.16947723,2490.23513593,1.48408352865956,0.000401568504745453,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Lisianski","Forereef",2000,13.694422341
"179",200009293,"NONE",0,0,0,2700.59311208,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Lisianski","Forereef",2000,10.75547781
"180",200010011,"CAIG",63,4,14782.867790892,2105.69498376,0.702042219072737,0.00018996103570791,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,12.456555654
"181",200010011,"NONE",0,0,0,2105.69498376,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,12.456555654
"182",200010011,"TROB",63,3,2661.9647705514,2105.69498376,0.126417396207978,0.000142470776780932,"Carcharhinidae","Triaenodon obesus","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,12.456555654
"183",200010012,"SHAR",63,1,1342.58309268775,1922.86457975,0.0698220304657288,5.20057423976271e-05,"Carcharhinidae","Carcharhinidae","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,5.34435892333333
"184",200010012,"NONE",0,0,0,1922.86457975,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,5.34435892333333
"185",200010012,"TROB",63,1,887.3215901838,1922.86457975,0.0461458180429516,5.20057423976271e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,5.34435892333333
"186",200010021,"GROU",63,2,7615.56343541889,1556.47716512,0.489282053478231,0.000128495299823162,"Serranidae","Serranidae","PISCIVORE","NWHI","Kure","Forereef",2000,12.229977607
"187",200010021,"NONE",0,0,0,1556.47716512,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,12.229977607
"188",200010022,"SNAP",63,1,4220.52644224181,1763.39296247,0.239341232049043,5.67088573722837e-05,"Lutjanidae","Lutjanidae","SECONDARY","NWHI","Kure","Forereef",2000,10.432611133
"189",200010022,"NONE",0,0,0,1763.39296247,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,10.432611133
"190",200010022,"GROU",63,4,15231.1268708378,1763.39296247,0.863739801337497,0.000226835429489135,"Serranidae","Serranidae","PISCIVORE","NWHI","Kure","Forereef",2000,10.432611133
"191",200010023,"SEDU",63,1,4309.76399963185,2470.58117245,0.17444332724992,4.047630618865e-05,"Carangidae","Seriola dumerili","PISCIVORE","NWHI","Kure","Forereef",2000,11.579211044
"192",200010023,"NONE",0,0,0,2470.58117245,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,11.579211044
"193",200010024,"SNAP",63,2,8441.05288448363,1924.73142654,0.438557440694867,0.000103910601366098,"Lutjanidae","Lutjanidae","SECONDARY","NWHI","Kure","Forereef",2000,12.281522274
"194",200010024,"NONE",0,0,0,1924.73142654,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,12.281522274
"195",200010025,"NONE",0,0,0,2201.891232,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,14.735555554
"196",200010025,"SCSP",63,1,4458.90515615428,2201.891232,0.20250342484466,4.54155039752663e-05,"Scaridae","Scarus sp","PRIMARY","NWHI","Kure","Forereef",2000,14.735555554
"197",200010026,"NONE",0,0,0,2274.16575062,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,12.418709183
"198",200010026,"SHAR",63,1,1342.58309268775,2274.16575062,0.0590362902229852,4.39721686832797e-05,"Carcharhinidae","Carcharhinidae","PISCIVORE","NWHI","Kure","Forereef",2000,12.418709183
"199",200010031,"GROU",63,1,3807.78171770944,2381.0784262,0.159918366224767,4.19977766795324e-05,"Serranidae","Serranidae","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"200",200010031,"NONE",0,0,0,2381.0784262,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,NA
"201",200010031,"OPPU",63,2,10151.9082,2381.0784262,0.426357573454713,8.39955533590648e-05,"Oplegnathidae","Oplegnathus punctatus","SECONDARY","NWHI","Kure","Forereef",2000,NA
"202",200010032,"NONE",0,0,0,2257.24475401,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,NA
"203",200010032,"CASP",63,8,26436.8421678672,2257.24475401,1.17119962825928,0.000354414379999687,"Carangidae","Caranx sp","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"204",200010032,"SNAP",63,1,4220.52644224181,2257.24475401,0.186976907787427,4.43017974999609e-05,"Lutjanidae","Lutjanidae","SECONDARY","NWHI","Kure","Forereef",2000,NA
"205",200010033,"NONE",0,0,0,1834.51927122,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,NA
"206",200010034,"SNAP",63,2,8441.05288448363,2250.62320424,0.375054023640267,8.88642752919349e-05,"Lutjanidae","Lutjanidae","SECONDARY","NWHI","Kure","Forereef",2000,NA
"207",200010034,"CASP",63,4,13218.4210839336,2250.62320424,0.587322705063696,0.00017772855058387,"Carangidae","Caranx sp","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"208",200010034,"NONE",0,0,0,2250.62320424,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,NA
"209",200010034,"SHAR",63,1,1342.58309268775,2250.62320424,0.0596538367754509,4.44321376459674e-05,"Carcharhinidae","Carcharhinidae","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"210",200010034,"GROU",63,1,3807.78171770944,2250.62320424,0.169187881407064,4.44321376459674e-05,"Serranidae","Serranidae","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"211",200010034,"CAIG",63,2,7391.433895446,2250.62320424,0.328417208243526,8.88642752919349e-05,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"212",200010035,"JACK",63,20,64980.9835089449,2570.1547275,2.52829072170889,0.000778163267215203,"Carangidae","Carangidae","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"213",200010035,"NONE",0,0,0,2570.1547275,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,NA
"214",200010035,"CAIG",63,9,33261.452529507,2570.1547275,1.29414202863423,0.000350173470246841,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"215",200010035,"CAGA",63,1,1558.95487979095,2570.1547275,0.0606560711349604,3.89081633607602e-05,"Carcharhinidae","Carcharhinus galapagensis","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"216",200010035,"SEDU",63,20,86195.279992637,2570.1547275,3.35370003487998,0.000778163267215203,"Carangidae","Seriola dumerili","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"217",200010035,"CASP",63,1,3304.6052709834,2570.1547275,0.128576121726251,3.89081633607602e-05,"Carangidae","Caranx sp","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"218",200010035,"GROU",63,2,7615.56343541889,2570.1547275,0.29630758622951,7.78163267215203e-05,"Serranidae","Serranidae","PISCIVORE","NWHI","Kure","Forereef",2000,NA
"219",200010036,"NONE",0,0,0,2072.99021389,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,NA
"220",200010036,"ACSP",55,4,12719.9980543636,2072.99021389,0.613606276051557,0.000192957977958513,"Acanthuridae","Acanthurus sp","PRIMARY","NWHI","Kure","Forereef",2000,NA
"221",200010041,"NONE",0,0,0,2499.51862629,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Backreef",2000,2.318344427
"222",200010042,"NONE",0,0,0,2398.97053752,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Backreef",2000,2.581611096
"223",200010043,"NONE",0,0,0,2204.19133128,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Forereef",2000,5.007777762
"224",200010043,"CAIG",63,1,3695.716947723,2204.19133128,0.167667701767834,4.53681123688699e-05,"Carangidae","Caranx ignobilis","PISCIVORE","NWHI","Kure","Forereef",2000,5.007777762
"225",200010044,"NONE",0,0,0,2255.51427458,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Kure","Lagoon",2000,7.346277725
"226",200010051,"TROB",63,1,887.3215901838,1891.98095853,0.0468990761341074,5.28546545614795e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","NWHI","Pearl & Hermes","Forereef",2000,15.445111085
"227",200010051,"NONE",0,0,0,1891.98095853,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,15.445111085
"228",200010052,"NONE",0,0,0,2001.2273154,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,13.031144525
"229",200010052,"SNAP",63,2,8441.05288448363,2001.2273154,0.421793807206577,9.99386718644826e-05,"Lutjanidae","Lutjanidae","SECONDARY","NWHI","Pearl & Hermes","Forereef",2000,13.031144525
"230",200010053,"TROB",63,2,1774.6431803676,2534.64519483,0.0700154476842518,7.89065074701369e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","NWHI","Pearl & Hermes","Backreef",2000,0.92408889
"231",200010053,"NONE",0,0,0,2534.64519483,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Backreef",2000,0.92408889
"232",200010054,"SNAP",63,2,8441.05288448363,2055.28308015,0.410700256621953,9.73101963090182e-05,"Lutjanidae","Lutjanidae","SECONDARY","NWHI","Pearl & Hermes","Forereef",2000,11.670811176
"233",200010054,"NONE",0,0,0,2055.28308015,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,11.670811176
"234",200010055,"NONE",0,0,0,2299.83831188,0,0,"UNKNOWN","no individuals seen","UNKNOWN","NWHI","Pearl & Hermes","Forereef",2000,7.3852221975
"235",200102071,"SURG",63,20,95363.2246684393,2401.47219729,3.9710318019111,0.00083282246709204,"Acanthuridae","Acanthuridae","PRIMARY","PRIAs","Howland","Forereef",2001,13.333855629
"236",200102071,"CAAB",125,3,47168.9926042485,2401.47219729,1.96416983954582,0.000124923370063806,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"237",200102071,"NONE",0,0,0,2401.47219729,0,0,"UNKNOWN","no individuals seen","UNKNOWN","PRIAs","Howland","Forereef",2001,13.333855629
"238",200102071,"CAIG",88,3,29985.2763346425,2401.47219729,1.24862059067267,0.000124923370063806,"Carangidae","Caranx ignobilis","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"239",200102071,"CAIG",63,1,3695.716947723,2401.47219729,0.153893805303827,4.1641123354602e-05,"Carangidae","Caranx ignobilis","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"240",200102071,"NASP",63,1,5049.10743911794,2401.47219729,0.210250505702949,4.1641123354602e-05,"Acanthuridae","Naso sp","PLANKTIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"241",200102071,"LUBO",88,1,12224.322816991,2401.47219729,0.509034534348797,4.1641123354602e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"242",200102071,"GROU",63,1,3807.78171770944,2401.47219729,0.158560308214537,4.1641123354602e-05,"Serranidae","Serranidae","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"243",200102071,"LUBO",63,4,17593.2408369786,2401.47219729,0.732602311899849,0.000166564493418408,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"244",200102071,"PLLV",63,2,7171.08156125664,2401.47219729,0.2986118918782,8.3282246709204e-05,"Serranidae","Plectropomus laevis","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"245",200102071,"SCRU",50,1,2603.97404946608,2401.47219729,0.108432404605999,4.1641123354602e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","PRIAs","Howland","Forereef",2001,13.333855629
"246",200102071,"SCRU",63,1,5341.81295015994,2401.47219729,0.22243909199482,4.1641123354602e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","PRIAs","Howland","Forereef",2001,13.333855629
"247",200102071,"CALU",63,6,21742.9867090126,2401.47219729,0.905402391647466,0.000249846740127612,"Carangidae","Caranx lugubris","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"248",200102071,"LUBO",90,1,13094.1326568567,2401.47219729,0.545254393185693,4.1641123354602e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"249",200102071,"CHMC",59,1,3407.32908502628,2401.47219729,0.141885010739303,4.1641123354602e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Howland","Forereef",2001,13.333855629
"250",200102071,"CHMC",75,3,20647.5460201767,2401.47219729,0.859787010795999,0.000124923370063806,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Howland","Forereef",2001,13.333855629
"251",200102071,"CAAB",88,5,24064.0061526,2401.47219729,1.00205224860632,0.00020820561677301,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"252",200102071,"SCSP",63,1,4458.90515615428,2401.47219729,0.185673819633891,4.1641123354602e-05,"Scaridae","Scarus sp","PRIMARY","PRIAs","Howland","Forereef",2001,13.333855629
"253",200102071,"CAAB",63,2,3117.9097595819,2401.47219729,0.129833264907267,8.3282246709204e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"254",200102071,"PACY",50,1,1550,2401.47219729,0.0645437411996331,4.1641123354602e-05,"Mullidae","Parupeneus cyclostomus","PISCIVORE","PRIAs","Howland","Forereef",2001,13.333855629
"255",200102073,"EPSP",50,1,1880.07200206128,2325.2324074,0.0808552296139515,4.30064537556557e-05,"Serranidae","Epinephelus sp","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"256",200102073,"LUBO",63,6,26389.861255468,2325.2324074,1.13493434770145,0.000258038722533934,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"257",200102073,"EMPE",85,1,9965.23225587215,2325.2324074,0.428569300176534,4.30064537556557e-05,"Lethrinidae","Lethrinidae","SECONDARY","PRIAs","Howland","Forereef",2001,11.721689033
"258",200102073,"ELBI",63,13,14686.0310712476,2325.2324074,0.631594116119732,0.000559083898823524,"Carangidae","Elagatis bipinnulata","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"259",200102073,"NONE",0,0,0,2325.2324074,0,0,"UNKNOWN","no individuals seen","UNKNOWN","PRIAs","Howland","Forereef",2001,11.721689033
"260",200102073,"VALO",63,1,2854.05344830312,2325.2324074,0.122742717640618,4.30064537556557e-05,"Serranidae","Variola louti","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"261",200102073,"APVI",50,1,1357.62140700682,2325.2324074,0.0583864822581269,4.30064537556557e-05,"Lutjanidae","Aprion virescens","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"262",200102073,"NASP",63,2,10098.2148782359,2325.2324074,0.434288411175525,8.60129075113114e-05,"Acanthuridae","Naso sp","PLANKTIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"263",200102073,"LUBO",88,5,61121.6140849549,2325.2324074,2.62862386961564,0.000215032268778278,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"264",200102073,"EMPE",63,1,4008.98888937839,2325.2324074,0.172412395277989,4.30064537556557e-05,"Lethrinidae","Lethrinidae","SECONDARY","PRIAs","Howland","Forereef",2001,11.721689033
"265",200102073,"CAAB",125,1,15722.9975347495,2325.2324074,0.676190366378493,4.30064537556557e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"266",200102073,"NASP",50,1,2382.57441492649,2325.2324074,0.102466076394945,4.30064537556557e-05,"Acanthuridae","Naso sp","PLANKTIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"267",200102073,"JACK",63,16,51984.7868071559,2325.2324074,2.23568132981957,0.000688103260090491,"Carangidae","Carangidae","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"268",200102073,"HAMM",175,1,33173.6294235467,2325.2324074,1.42668015971102,4.30064537556557e-05,"Sphyrnidae","Sphyrnidae","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"269",200102073,"CALU",63,3,10871.4933545063,2325.2324074,0.467544376205494,0.000129019361266967,"Carangidae","Caranx lugubris","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"270",200102073,"CAAB",88,3,14438.40369156,2325.2324074,0.620944540666564,0.000129019361266967,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
"271",200102073,"GROU",63,2,7615.56343541889,2325.2324074,0.327518376708605,8.60129075113114e-05,"Serranidae","Serranidae","PISCIVORE","PRIAs","Howland","Forereef",2001,11.721689033
