DIVEID,REGION,ISLAND,YEAR,STRATA,CENTROIDLAT,CENTROIDLON,PROJECTEDLENGTH_M,DEPTH_M,Shark,Jack,Snapper,Tuna,Grouper,Parrotfish,Rays,Surgeonfish,Triggerfish,Milkfish,Wrasse,Emperor,Barracuda,OTHER,TotFish
201205171,PRIAs,Palmyra,2012,Forereef,5.896877193,-162.1203559,"2,128",13.3,0.707806904,0.107540583,1.095547391,0,0.126557859,1.132947569,0.571690495,0,4.278327522,0,1.341998013,0,0,0.931066235,54.88382292
201205172,PRIAs,Palmyra,2012,Forereef,5.89747183,-162.1001553,"2,030",16.6,0.32060635,0.112702116,2.475574588,0,0.230530153,0,25.43804996,0,0,0,0,0,0,0,7.850212215
201205173,PRIAs,Palmyra,2012,Forereef,5.896549511,-162.0826794,"1,839",12.5,1.301329805,1.44188821,2.759201461,0,0.21463892,0,0,0,0,0,3.019880297,0,0,0.150779068,17.00970182
201205174,PRIAs,Palmyra,2012,Forereef,5.897304801,-162.0620895,"2,523",15.7,0.474285428,0.090684773,1.522490355,0,0.074455557,0,1.282648437,0,0.810337508,0,0,0,0,0.557549863,11.74911119
201205175,PRIAs,Palmyra,2012,Forereef,5.887071982,-162.0426536,"2,219",12.9,0.403381045,0.14405992,2.917096894,0,0.252336619,0,1.177382367,0,0.147787552,0,0.685935015,0,0,0.024155097,4.550597045
201205181,PRIAs,Palmyra,2012,Forereef,5.865104567,-162.1391409,"2,351",16.2,0.434501341,0,1.51364058,0,0.264267198,0,0.201286027,0.5301201,0.612781468,6.885748403,0,0,0.284877695,0.092846856,10.61688967
201205182,PRIAs,Palmyra,2012,Forereef,5.873152958,-162.1588008,"2,159",17.9,1.462380072,0.182294755,0.904316151,0,0.303839325,0.128490392,0,0,0,10.2121134,0,0.146118901,0.366439318,0.79624234,13.71508979
201205183,PRIAs,Palmyra,2012,Forereef,5.883335326,-162.1679729,"1,984",17.2,1.054121013,0,0.846820715,0,0.505430831,0,0,0,0.616956306,0,1.890536103,0,0,0,4.955447475
201205184,PRIAs,Palmyra,2012,Forereef,5.891242301,-162.1575281,"1,491",16.5,0.348125709,0.460297222,0.981271545,0,0.21990846,0.140675361,0,0,0.439704672,0,0.150756368,0,0,2.740739336,
201205185,PRIAs,Palmyra,2012,Forereef,5.896780897,-162.1426229,"2,219",16.1,0,0.225046863,2.274315625,0,0.184514496,4.346073832,0.029241466,0.18755858,1.782400738,0,0.108562268,0,0,9.137713866,
201205191,PRIAs,Palmyra,2012,Unspecified,5.886635546,-162.152912,"2,268",16.5,1.564298449,0.178874283,1.174849748,0,0,0.157849717,0,0,0.349442827,0,0,0,0,3.425315024,
201205192,PRIAs,Palmyra,2012,Unspecified,5.876075283,-162.1399892,"2,244",20,0.861354819,0.476176869,0.970240201,0,0.374292094,0,0,0,1.151627954,0,0,0,0,3.833691937,
201504151,PRIAs,Palmyra,2015,Forereef,5.862931558,-162.0239335,"2,883",13.4,13.70396369,0,1.43716489,0,0.065163436,0,6.231586157,0,0.462529006,0,0,0.152709948,0.154879465,22.20799659,
201504152,PRIAs,Palmyra,2015,Forereef,5.869519062,-162.004435,"2,079",15.8,7.469147616,0.110065186,1.99438148,0,0.27997105,0.468674244,5.782077724,0,0,11.62197255,0,0,0,27.72628985,
201504153,PRIAs,Palmyra,2015,Forereef,5.87775924,-162.0125183,"2,378",14.6,10.72586095,0,2.684933177,0,0,0.204828182,0.008841553,0,0,7.221604054,0.442214681,0.193679637,0.337890965,21.8198532,
201504154,PRIAs,Palmyra,2015,Forereef,5.883469999,-162.0351342,"2,466",11.9,1.000451115,0.356012641,10.27005877,0,0.056805961,0.367692991,0,0,0,0,0,0,0,12.05102148,
201504155,PRIAs,Palmyra,2015,Forereef,5.893871631,-162.0543978,"2,267",13.9,2.339207487,0.100927318,0.788334227,0,0,0,0,0,0.144618122,0,0,0,0,3.373087153,
201504156,PRIAs,Palmyra,2015,Forereef,5.898519559,-162.0715429,"1,830",13.2,0,0.25008014,1.925734232,0,0.287309425,0,0,0,0,0,0,0,0.994660634,3.457784431,
201504171,PRIAs,Palmyra,2015,Forereef,5.896640521,-162.0866369,"2,153",15.5,0.833418068,0.297300423,2.183700591,0,0.087244029,0,0,0,0.152260396,0,0.111852693,0,0,3.665776202,
201504172,PRIAs,Palmyra,2015,Forereef,5.897131912,-162.1052688,"2,227",13.7,0,0.224235879,2.724747852,0,0.306936502,0.222302278,0,0,0.311884947,0,0,0,0,3.790107457,
201504173,PRIAs,Palmyra,2015,Forereef,5.896756925,-162.1242893,"1,904",13.5,0.327178741,0,1.306611992,0,0,0,21.36045315,0,0.172178266,0,0.799141064,0,0,23.96556322,
201504174,PRIAs,Palmyra,2015,Forereef,5.896871526,-162.1396605,"2,246",16.1,0.398380759,0.695614783,0.93439953,0,0.219357484,0.260578072,4.664680809,0,0.154572981,0,0,0,0.258367238,7.585951656,
201504175,PRIAs,Palmyra,2015,Forereef,5.892084358,-162.1564258,"2,099",17.7,2.765190443,0,1.488048246,0,0.116990346,0.099938385,0,0,0,1.851806293,0,0,0,6.321973712,
201504181,PRIAs,Palmyra,2015,Forereef,5.88705917,-162.1525116,"1,681",18.6,0,0.186158817,1.355609154,0,0.146056955,0.657457259,0,0,0.194992358,0,0,0,0,2.540274543,
201504182,PRIAs,Palmyra,2015,Forereef,5.865660879,-162.1392672,"2,294",12.8,1.660173027,0.455522967,1.892085971,0.245142505,0,0.182935177,0,0,0,36.2146483,0,0,0,40.65050795,
201504183,PRIAs,Palmyra,2015,Forereef,5.865056967,-162.1215821,"2,308",13.3,0.449808371,0.170506808,1.956801555,0,0.08139907,0.866860245,4.873741485,0,0.150447004,62.59908412,0,0,1.166476443,72.3151251,
201504184,PRIAs,Palmyra,2015,Forereef,5.876206004,-162.160101,"1,802",15.4,3.3721979,0,1.46589036,0,0.155505326,0,0.03461602,0,0,8.328209223,0,0.100643409,0,13.45706224,
201504185,PRIAs,Palmyra,2015,Forereef,5.878896894,-162.1431702,"2,345",20.2,0,0.097580403,0.470376307,0,0.080117124,0.465912156,0,0,0,0,0,0,0,1.113985991,
201504191,PRIAs,Palmyra,2015,Forereef,5.866673349,-162.1020208,"2,148",15.4,2.675170092,0.295381595,1.872222967,0,0.305389445,0,14.15816392,0,0,0,0,0.087337189,1.468690696,20.8623559,
201504192,PRIAs,Palmyra,2015,Forereef,5.869274195,-162.0821531,"2,511",16.7,1.176943218,0.899163027,2.384756505,0,0,0,4.479825112,0,0,0,0,0,0,8.940687863,
201504193,PRIAs,Palmyra,2015,Forereef,5.866653486,-162.059424,"2,210",14.7,0.699615358,2.98467128,2.309384084,0,0,0.112011243,0,0.127866817,0,0,0.688722666,0,0,6.922271449,
201504194,PRIAs,Palmyra,2015,Forereef,5.865064811,-162.0404317,"2,489",14.8,0.920347844,0,2.821475282,0,0.075469579,0.502835604,0,0,0.13171134,0,0.096757058,0,0,4.548596707,
200510181,PRIAs,Wake,2005,Forereef,19.27344238,166.6442721,"1,467",-999,10.84180659,1.224120887,0,0,0.257367297,13.9932785,0.051983042,0.379861588,0.349781467,0,11.96793923,0,0,39.0661386,
200510182,PRIAs,Wake,2005,Forereef,19.27911695,166.6312234,"2,106",-999,0.376647291,3.564554305,0,0,0.066532045,6.68060427,0.859413565,0,0,1.593800402,7.207965557,0,0,20.34951743,
200510183,PRIAs,Wake,2005,Forereef,19.28751272,166.612135,"1,707",-999,0,187.4601817,0,0,0,2.132583023,0.195780428,2.121246718,0,0.192755303,16.327619,0,0,208.4301662,
200510184,PRIAs,Wake,2005,Forereef,19.29845811,166.5983201,"1,926",-999,0,0.472436728,0,0,0,3.136892363,0,2.812963576,0.266426796,0.854276312,4.94681115,0.376410704,0,12.86621763,
200510185,PRIAs,Wake,2005,Forereef,19.29268074,166.6066557,"1,642",-999,0,0,0,0,0.711958605,7.576229476,2.228972664,0,0,0,8.038905368,0.269548543,0,18.82561466,
200510186,PRIAs,Wake,2005,Forereef,19.286125,166.615076,"1,092",-999,0,0,0,0,0,2.263747823,0.02793307,0,0.46988738,0,4.331829617,0,0,7.093397891,
200510191,PRIAs,Wake,2005,Forereef,19.2973978,166.5997144,"2,288",17.7,0,123.6605337,0,0,0,3.545839923,1.038224546,0,0,0,5.186891358,0,0.39096747,133.822457,
200510192,PRIAs,Wake,2005,Forereef,19.285438,166.6156885,"1,885",17,0,1.508905349,0,0,0,1.560907453,0.364793268,0.886948139,0,3.793145536,16.76757203,0,0,24.88227178,
200510193,PRIAs,Wake,2005,Forereef,19.27805057,166.6340273,"2,160",17.2,0,1.685463471,0,0,0.283893871,2.725353699,4.589657429,0,0,0.457156937,2.427975147,0,0,12.16950055,
200510194,PRIAs,Wake,2005,Forereef,19.28062211,166.6283497,"1,944",9.8,0.24757243,0,0,0,0.195873822,3.0983193,0.216954235,0.519456233,0,0,9.223452023,0,0,13.50162804,
200510195,PRIAs,Wake,2005,Forereef,19.27407836,166.6446305,"1,475",6.2,0.828612111,0,0,0,0.382105266,20.71311775,0.064437498,0.153804468,0,0,0.15245271,0.298540103,0,22.5930699,
200510201,PRIAs,Wake,2005,Forereef,19.31004134,166.5942178,"1,480",17.5,8.218892135,1.536861419,0,0,0,0.580190496,2.194032091,0.376493543,0,0,3.838523542,0,0,16.74499323,
200510202,PRIAs,Wake,2005,Forereef,19.32128316,166.6028781,"1,221",20.8,210.7597701,1.006514735,0,0,0,0,1.817405145,0,0,0,16.28672142,0,0,229.8704114,
200510204,PRIAs,Wake,2005,Forereef,19.31678115,166.629092,"1,659",21.9,11.3067554,0.822560159,0,0,0.249442755,0,0.4590955,0,0,0,10.27773308,0,0,23.1155869,
200510205,PRIAs,Wake,2005,Forereef,19.32507391,166.6150447,"1,438",20.4,18.61064646,5.827965661,0,1.040558313,0,0,6.621714982,0.387658406,0,0,10.86426056,0,0,43.35280438,
200510211,PRIAs,Wake,2005,Forereef,19.31617505,166.6394359,"1,171",22.5,1.620874628,0.388570089,0,0,0,1.368605997,1.882603839,2.042924632,0,0,4.852537182,0,0,12.15611637,
200510212,PRIAs,Wake,2005,Forereef,19.30876595,166.6512159,"2,066",20.4,15.45125116,0,0,0,0,0.999511163,3.307692968,0,0,0,4.615629345,0,0,24.37408463,
200510213,PRIAs,Wake,2005,Forereef,19.29213769,166.6557419,"1,595",17.5,1.18999427,0,0.454656704,0,0,8.385329887,1.870604121,0,0.32175778,0,3.304744374,0,0,15.52708714,
200510214,PRIAs,Wake,2005,Forereef,19.27521773,166.6579831,"2,573",17.3,2.141729499,0.176854541,0,0,0.296017506,11.12106503,1.161936114,0.785036698,0,0,19.35886317,0.17204941,0,35.21355197,
200704301,PRIAs,Wake,2007,Forereef,19.31740476,166.6291132,"2,463",15.2,0.781552324,0.86849006,0,0,0,0.142490112,0,0,0,0,2.30674988,0,0,4.099282376,
200704302,PRIAs,Wake,2007,Forereef,19.32256284,166.6059339,"2,841",18.7,8.042453554,0,0,0,0,10.64355998,2.689183163,0,0,0,0.350071832,0,0.384457703,22.10972623,
200704303,PRIAs,Wake,2007,Forereef,19.30142399,166.5962956,"2,059",17.3,0.76368051,0.22099234,0,0,0,9.075677901,0,0,0.319915744,0,4.830737391,0,0,15.21100389,
200704304,PRIAs,Wake,2007,Forereef,19.29052112,166.6083722,"1,789",17.5,0,0,0,0,0,14.69079039,0.068831082,0.449904947,0,0.735882416,6.847174638,0,0,22.79258347,
200704305,PRIAs,Wake,2007,Forereef,19.2817154,166.6232854,"1,972",18.1,0,11.4872534,0,0,0,2.640046207,2.334915724,0,0,0,8.874330311,0,0,25.33654564,
200704306,PRIAs,Wake,2007,Forereef,19.27610827,166.6387453,"1,515",17.8,0,0,0,0,0,2.932870549,0,0,0,0,0,0,0,2.932870549,
200705011,PRIAs,Wake,2007,Forereef,19.30732212,166.6506187,"2,653",15.4,1.18509961,0.46327946,0,0,0,0,1.144980674,0,0,0,0,0,0,2.793359744,
200705012,PRIAs,Wake,2007,Forereef,19.28398687,166.6568148,"2,616",16.1,0,0,0,0,0,6.697269031,2.018868862,0,0,0,5.774664011,0,0,14.4908019,
200705013,PRIAs,Wake,2007,Forereef,19.26952122,166.6561716,"2,243",15.2,1.616754602,0.548130863,0,0,0,3.905905749,0.188059164,0,0,0,7.362643103,0,0,13.62149348,
200705014,PRIAs,Wake,2007,Forereef,19.27890716,166.6317439,"2,298",15.9,0,1.533889134,0,0,0,1.965546777,3.162242942,0,0,0,7.400961069,0,0,14.06263992,
200705015,PRIAs,Wake,2007,Forereef,19.28870338,166.6105472,"2,706",18.7,0,0.454265162,0,0,0,4.855547356,1.030143488,0.594803879,0,0,9.253025875,0,0,16.18778576,
200705016,PRIAs,Wake,2007,Forereef,19.30381885,166.5948776,"1,580",16.9,0,1.45752244,0,0,0,4.24849617,0.026740352,0,0,0,1.795531718,0,0,7.528290679,
200705021,PRIAs,Wake,2007,Forereef,19.32376383,166.613881,"2,593",14.2,2.611111121,0,0,0,0.159636166,8.764432738,0.824358578,0,0,0,1.644363159,0,0,14.00390176,
200705022,PRIAs,Wake,2007,Forereef,19.31592164,166.6339356,"2,020",15.2,0.15433037,0.174494412,0,0,0,0,1.298155919,0,0,0,4.220944476,0,0,5.847925177,
200705023,PRIAs,Wake,2007,Forereef,19.30921247,166.6507696,"2,259",17.1,0,2.340692843,0,0,0,0.36557374,1.91104031,0,0,0,1.887344967,0,0,6.504651859,
200705024,PRIAs,Wake,2007,Forereef,19.27902211,166.6577239,"2,357",13.7,0,0.193053888,0,0,0,2.49730777,0.536862074,0,0,0,5.427386311,0,0,8.654610042,
200705031,PRIAs,Wake,2007,Forereef,19.27546406,166.6412484,"2,379",3.6,0,0,0,0,0,3.855816073,0.035514319,0,0,0,0,0,0,3.891330391,
200705032,PRIAs,Wake,2007,Forereef,19.28361228,166.6206941,"2,184",8.7,0,0,0,0,0,1.378902706,0.193110362,0,0,0,3.904483436,0,0,5.476496504,
200705033,PRIAs,Wake,2007,Forereef,19.29763012,166.6008741,"2,898",8.2,0,0,0,0,0.25544965,2.059776397,1.692219717,0,0,0,0,0,0,4.007445764,
200903221,PRIAs,Wake,2009,Forereef,19.32051683,166.6225103,"2,278",15.1,0,0,0,0,0.072332561,1.838640345,0.058250258,0,0,0,0.187264517,0,0,2.156487681,
200903222,PRIAs,Wake,2009,Forereef,19.32370547,166.6071332,"2,008",15.1,8.24708563,0.113979308,0,0,0,13.32752318,0.802934681,0,0,0,0.119977412,0,0,22.61150021,
200903223,PRIAs,Wake,2009,Forereef,19.31337129,166.5953744,"1,245",11.5,0.492858071,0,0,0,0.303721492,14.3061333,0.609418661,0,0,0,3.400999905,0,0,19.11313143,
200903224,PRIAs,Wake,2009,Forereef,19.31487185,166.6435533,"2,217",14.3,0.096733805,0,0.061228271,0,0,0.094617859,0.003400979,0,0,0,1.800487899,0,0,2.056468813,
200903231,PRIAs,Wake,2009,Forereef,19.2702688,166.6517121,"2,362",14.8,0.055996302,9.747154434,0,0,0,4.239123486,0.091847296,0,0,0,1.288799226,0,0,15.42292074,
200903232,PRIAs,Wake,2009,Forereef,19.28189471,166.6571583,"2,400",14.2,0,0,0,0,0.377401416,7.558355234,0,0,0,0,0.288284787,0,0,8.224041438,
200903233,PRIAs,Wake,2009,Forereef,19.30215832,166.6523418,"2,385",13.3,0.216515757,0.165021661,0,0,0,0,0.521797565,0,0,0,0.638138624,0,0,1.541473606,
200903234,PRIAs,Wake,2009,Forereef,19.31508429,166.6376975,"2,697",8.5,0,0,0,0,0,7.028505941,0,0,0,0,0,0,0,7.028505941,
200903241,PRIAs,Wake,2009,Forereef,19.30741,166.5943877,"1,845",19.7,0.672684731,0.124050327,0,0,0.215926195,104.544252,1.425140973,0,0,0,0.231312771,0,0.953894574,108.1672616,
200903242,PRIAs,Wake,2009,Forereef,19.29588547,166.6007626,"1,708",16.2,0,0,0,0,0,31.94229395,0.242074578,0,0,0,3.095414393,0,0,35.27978292,
200903243,PRIAs,Wake,2009,Forereef,19.28689022,166.6132414,"1,845",16.9,0,0.202348555,0,0,0,0.610638661,1.122541853,0,0,0,0.176007522,0,0.084594496,2.196131087,
200903244,PRIAs,Wake,2009,Forereef,19.28016183,166.6283724,"1,850",15,0,0,0,0,0,1.10970671,0.359045695,0,0,0,1.713446583,0,0,3.182198988,
200903245,PRIAs,Wake,2009,Forereef,19.27444049,166.6427811,"2,068",16.9,0,0.180549736,0,0,0.096297761,2.681622521,1.599348864,0,0,0.401728837,0,0,0,4.95954772,
201103231,PRIAs,Wake,2011,Forereef,19.31646783,166.5984574,"2,129",14.6,7.636207135,0,0,0,0.188034024,0,1.359689537,0,0,0,0,0.08811237,0,9.272043065,
201103232,PRIAs,Wake,2011,Forereef,19.32433813,166.6138207,"2,201",12.5,1.573219895,0.395215172,0,0,0,0.420285989,0.51823427,0,0,0,0,0,0,2.906955326,
201103233,PRIAs,Wake,2011,Forereef,19.31670319,166.6293506,"1,894",16.3,0.422385225,0.649456716,0,0,0,0,0,0.119777761,0,0,0,0,0,1.191619701,
201103234,PRIAs,Wake,2011,Forereef,19.31379834,166.6458949,"2,058",12.8,1.657120376,0,0,0,0,0,1.42655086,0,0,0,0,0,0,3.083671236,
201103235,PRIAs,Wake,2011,Forereef,19.29935094,166.6527376,"2,214",13.9,7.718029527,2.754653408,0,0,0.089962514,17.81993035,0.540322921,0,0,0,4.755683978,0,0,33.6785827,
201103241,PRIAs,Wake,2011,Forereef,19.27080699,166.6505538,"2,157",13.8,0.679307983,0.323236831,0.084013961,0,0,0.217947122,0.762035311,0,0,0,6.422527463,0,0,8.489068672,
201103242,PRIAs,Wake,2011,Forereef,19.27905909,166.6316519,"1,969",15.5,0,0,0,0,0,9.561416824,0.42807199,0,0,0,0.278533645,0,0,10.26802246,
201103243,PRIAs,Wake,2011,Forereef,19.29100298,166.655698,"2,255",15.1,0.47925212,0.914332628,0,0,0,6.614564158,0,0,0,0,0,0,0,8.008148907,
201103244,PRIAs,Wake,2011,Forereef,19.27591502,166.6577357,"1,406",15.3,1.457303851,1.493821516,0,0,0.117246324,0,0,0,0,0,5.80968176,0,0,8.878053451,
201103245,PRIAs,Wake,2011,Forereef,19.28669764,166.6144357,"2,477",12.9,0.106786805,0,0,0,0,1.008964256,0.328907248,0.17397329,0,0,2.984153413,0,0,4.602785011,
201103251,PRIAs,Wake,2011,Forereef,19.29863882,166.5980508,"1,903",15.7,0.536900554,0.262412695,0,0,0.123770179,1.759481819,0.686509008,0,0,0,0,0,0,3.369074254,
201103252,PRIAs,Wake,2011,Forereef,19.31181963,166.5948937,"2,117",17,3.314197436,0,0.349792527,0,0,0.42740042,3.218261529,0.098275858,0,0,6.64794669,0,0,14.05587446,
201103271,PRIAs,Wake,2011,Forereef,19.29110316,166.6080733,"2,007",12.6,0,0.807864116,0,0,0,0.246620449,1.564727625,0,0,0,0,0,0.396754631,3.015966822,
201103272,PRIAs,Wake,2011,Forereef,19.26865459,166.6576098,"2,006",14.9,3.34002086,0.248959818,0,0,0,3.16300595,0.053654131,0.103744059,0,0,1.875032013,0,1.452136472,10.2365533,
201403161,PRIAs,Wake,2014,Forereef,19.29808721,166.599556,"2,421",13.3,1.340128191,0.30845327,0,0,0,0.690822993,0.739124123,0,0,0,0.092866667,0,0,3.171395244,
201403162,PRIAs,Wake,2014,Forereef,19.2855189,166.615751,"1,878",13.8,0,0.209597012,0,0,0,2.21892726,1.038831781,0.11081577,0,0,0,0,0,3.578171823,
201403163,PRIAs,Wake,2014,Forereef,19.2785016,166.6333754,"2,284",13.8,0,0,0,0,0,0,1.50275673,0,0,0,0,0,0,1.50275673,
201403164,PRIAs,Wake,2014,Forereef,19.27121182,166.6497659,"1,492",16.2,0.585106289,0,0.121446053,0,0.237656935,0.14057406,25.43804996,0.365991056,0,0,0.217617321,0,0,27.10644167,
201403165,PRIAs,Wake,2014,Forereef,19.31318181,166.5962724,"2,240",12.4,0,0.102135158,0,0,0,0.626751886,0.150779068,0,0,0,0,0,0,0.879666112,
201403171,PRIAs,Wake,2014,Forereef,19.32449879,166.6121575,"2,159",13.6,0.386032504,0.938758598,0,0,0.101198051,0.45395602,1.8401983,0,0,0,0,0,0,3.720143473,
201403172,PRIAs,Wake,2014,Forereef,19.31646424,166.6294918,"1,873",12.8,0.118763003,0.116646496,0,0,0,0,1.201537464,0,0,0,0.561618016,0,0,1.998564979,
201403173,PRIAs,Wake,2014,Forereef,19.3104483,166.6484534,"2,653",13.9,0.78610407,4.373111417,0,0,0.088774354,0.079084205,0.294132883,0.171005934,0,0,1.161138141,0,0,6.953351004,
201403174,PRIAs,Wake,2014,Forereef,19.28877356,166.6557123,"2,570",12.3,0.163588961,0,0,0,0,1.065708575,0.79624234,0,0,0,0,0,0,2.025539875,
201403175,PRIAs,Wake,2014,Forereef,19.27158736,166.6591002,"1,372",13.7,4.503777152,0.25161644,0,0,0.523761023,0.152860061,0,0,0,0,0.327628482,0,0,5.759643158,
